dataset,split,label,width,height,aspect_ratio,pixels,mode,size_bytes,filepath,filename,corrupt
train_normal,train,normal,1376,1105,1.245,1520480,L,419821,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1203-0001.jpeg,NORMAL2-IM-1203-0001.jpeg,False
train_normal,train,normal,1674,1337,1.252,2238138,L,491834,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1094-0001-0002.jpeg,NORMAL2-IM-1094-0001-0002.jpeg,False
train_normal,train,normal,1646,1299,1.267,2138154,L,543693,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0358-0001.jpeg,IM-0358-0001.jpeg,False
train_normal,train,normal,2222,1669,1.331,3708518,L,920357,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0391-0001.jpeg,IM-0391-0001.jpeg,False
train_normal,train,normal,2018,1920,1.051,3874560,L,1008215,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0672-0001.jpeg,IM-0672-0001.jpeg,False
train_normal,train,normal,1832,1472,1.245,2696704,L,649108,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0620-0001-0001.jpeg,IM-0620-0001-0001.jpeg,False
train_normal,train,normal,2101,1606,1.308,3374206,L,1136005,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0425-0001.jpeg,NORMAL2-IM-0425-0001.jpeg,False
train_normal,train,normal,1546,1425,1.085,2203050,L,563701,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0563-0001.jpeg,NORMAL2-IM-0563-0001.jpeg,False
train_normal,train,normal,1288,1008,1.278,1298304,L,263290,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1086-0001.jpeg,NORMAL2-IM-1086-0001.jpeg,False
train_normal,train,normal,1956,1476,1.325,2887056,L,731411,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1279-0001.jpeg,NORMAL2-IM-1279-0001.jpeg,False
train_normal,train,normal,1852,1403,1.32,2598356,L,618902,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0608-0001.jpeg,IM-0608-0001.jpeg,False
train_normal,train,normal,1630,1353,1.205,2205390,L,575728,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0578-0001.jpeg,IM-0578-0001.jpeg,False
train_normal,train,normal,1400,1216,1.151,1702400,L,220281,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1423-0001.jpeg,NORMAL2-IM-1423-0001.jpeg,False
train_normal,train,normal,1500,1268,1.183,1902000,L,478396,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1109-0001.jpeg,NORMAL2-IM-1109-0001.jpeg,False
train_normal,train,normal,1810,1545,1.172,2796450,L,565575,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0264-0001.jpeg,IM-0264-0001.jpeg,False
train_normal,train,normal,1500,1249,1.201,1873500,L,474067,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0965-0001.jpeg,NORMAL2-IM-0965-0001.jpeg,False
train_normal,train,normal,1462,1245,1.174,1820190,L,484485,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0648-0001.jpeg,NORMAL2-IM-0648-0001.jpeg,False
train_normal,train,normal,1546,1105,1.399,1708330,L,414171,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0715-0001.jpeg,IM-0715-0001.jpeg,False
train_normal,train,normal,1472,1175,1.253,1729600,L,461430,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1152-0001.jpeg,NORMAL2-IM-1152-0001.jpeg,False
train_normal,train,normal,1492,1106,1.349,1650152,L,444697,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0523-0001.jpeg,IM-0523-0001.jpeg,False
train_normal,train,normal,1724,1395,1.236,2404980,L,598051,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0379-0001.jpeg,IM-0379-0001.jpeg,False
train_normal,train,normal,1364,1148,1.188,1565872,L,388508,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1222-0001.jpeg,NORMAL2-IM-1222-0001.jpeg,False
train_normal,train,normal,1750,1334,1.312,2334500,L,573920,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0465-0001.jpeg,IM-0465-0001.jpeg,False
train_normal,train,normal,1696,1542,1.1,2615232,L,678360,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1014-0001.jpeg,NORMAL2-IM-1014-0001.jpeg,False
train_normal,train,normal,1532,1256,1.22,1924192,L,506809,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0404-0001.jpeg,NORMAL2-IM-0404-0001.jpeg,False
train_normal,train,normal,1744,1532,1.138,2671808,L,892951,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0890-0001.jpeg,NORMAL2-IM-0890-0001.jpeg,False
train_normal,train,normal,1906,1527,1.248,2910462,L,705644,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0859-0001.jpeg,NORMAL2-IM-0859-0001.jpeg,False
train_normal,train,normal,2510,2543,0.987,6382930,L,2237242,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0774-0001.jpeg,NORMAL2-IM-0774-0001.jpeg,False
train_normal,train,normal,1252,1044,1.199,1307088,L,330533,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0629-0001.jpeg,IM-0629-0001.jpeg,False
train_normal,train,normal,1762,1264,1.394,2227168,L,568060,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0303-0001.jpeg,IM-0303-0001.jpeg,False
train_normal,train,normal,2482,2570,0.966,6378740,L,2140883,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1258-0001.jpeg,NORMAL2-IM-1258-0001.jpeg,False
train_normal,train,normal,1978,1777,1.113,3514906,L,742197,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1291-0001.jpeg,NORMAL2-IM-1291-0001.jpeg,False
train_normal,train,normal,1724,1581,1.09,2725644,L,723911,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0135-0001.jpeg,IM-0135-0001.jpeg,False
train_normal,train,normal,1724,1480,1.165,2551520,L,602159,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0245-0001.jpeg,IM-0245-0001.jpeg,False
train_normal,train,normal,1666,1290,1.291,2149140,L,501928,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1128-0001.jpeg,NORMAL2-IM-1128-0001.jpeg,False
train_normal,train,normal,1346,1024,1.314,1378304,L,354593,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0559-0001.jpeg,IM-0559-0001.jpeg,False
train_normal,train,normal,2056,1673,1.229,3439688,L,779071,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0590-0001.jpeg,IM-0590-0001.jpeg,False
train_normal,train,normal,1148,908,1.264,1042384,L,318462,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0584-0001.jpeg,IM-0584-0001.jpeg,False
train_normal,train,normal,1704,1487,1.146,2533848,L,643525,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0298-0001.jpeg,IM-0298-0001.jpeg,False
train_normal,train,normal,1812,1206,1.502,2185272,L,486201,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0251-0001.jpeg,IM-0251-0001.jpeg,False
train_normal,train,normal,1962,2169,0.905,4255578,L,1022529,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1285-0001.jpeg,NORMAL2-IM-1285-0001.jpeg,False
train_normal,train,normal,2106,1719,1.225,3620214,L,920354,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0317-0001.jpeg,IM-0317-0001.jpeg,False
train_normal,train,normal,2026,1468,1.38,2974168,L,671508,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1154-0001-0001.jpeg,NORMAL2-IM-1154-0001-0001.jpeg,False
train_normal,train,normal,1820,1476,1.233,2686320,L,675535,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0626-0001.jpeg,NORMAL2-IM-0626-0001.jpeg,False
train_normal,train,normal,1756,1484,1.183,2605904,L,753654,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0533-0001-0002.jpeg,IM-0533-0001-0002.jpeg,False
train_normal,train,normal,1372,1070,1.282,1468040,L,441285,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0410-0001.jpeg,NORMAL2-IM-0410-0001.jpeg,False
train_normal,train,normal,2080,1781,1.168,3704480,L,861767,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0471-0001.jpeg,IM-0471-0001.jpeg,False
train_normal,train,normal,1886,1573,1.199,2966678,L,633228,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1236-0001.jpeg,NORMAL2-IM-1236-0001.jpeg,False
train_normal,train,normal,1214,994,1.221,1206716,L,310995,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0647-0001.jpeg,IM-0647-0001.jpeg,False
train_normal,train,normal,1550,1059,1.464,1641450,L,398136,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0537-0001.jpeg,IM-0537-0001.jpeg,False
train_normal,train,normal,1576,1272,1.239,2004672,L,514731,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0701-0001.jpeg,IM-0701-0001.jpeg,False
train_normal,train,normal,1500,1294,1.159,1941000,L,531268,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0695-0001.jpeg,NORMAL2-IM-0695-0001.jpeg,False
train_normal,train,normal,1566,1248,1.255,1954368,L,484551,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0837-0001.jpeg,NORMAL2-IM-0837-0001.jpeg,False
train_normal,train,normal,1450,1287,1.127,1866150,L,525711,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0414-0001.jpeg,IM-0414-0001.jpeg,False
train_normal,train,normal,1580,1604,0.985,2534320,L,752593,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0608-0001-0002.jpeg,IM-0608-0001-0002.jpeg,False
train_normal,train,normal,1654,1368,1.209,2262672,L,610424,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0308-0001.jpeg,IM-0308-0001.jpeg,False
train_normal,train,normal,1840,1507,1.221,2772880,L,614935,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0622-0001.jpeg,IM-0622-0001.jpeg,False
train_normal,train,normal,1522,1090,1.396,1658980,L,433940,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1253-0001.jpeg,NORMAL2-IM-1253-0001.jpeg,False
train_normal,train,normal,1384,950,1.457,1314800,L,390152,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1123-0001.jpeg,NORMAL2-IM-1123-0001.jpeg,False
train_normal,train,normal,1924,1623,1.185,3122652,L,759009,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0552-0001.jpeg,IM-0552-0001.jpeg,False
train_normal,train,normal,1858,1295,1.435,2406110,L,571841,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1315-0001.jpeg,NORMAL2-IM-1315-0001.jpeg,False
train_normal,train,normal,1782,1437,1.24,2560734,L,705337,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0851-0001-0002.jpeg,NORMAL2-IM-0851-0001-0002.jpeg,False
train_normal,train,normal,1620,1480,1.095,2397600,L,654494,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0764-0001.jpeg,IM-0764-0001.jpeg,False
train_normal,train,normal,1430,1113,1.285,1591590,L,465117,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0914-0001.jpeg,NORMAL2-IM-0914-0001.jpeg,False
train_normal,train,normal,1360,1167,1.165,1587120,L,461212,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0852-0001.jpeg,NORMAL2-IM-0852-0001.jpeg,False
train_normal,train,normal,1724,1588,1.086,2737712,L,785587,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0580-0001.jpeg,NORMAL2-IM-0580-0001.jpeg,False
train_normal,train,normal,1746,1576,1.108,2751696,L,671750,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1190-0001.jpeg,NORMAL2-IM-1190-0001.jpeg,False
train_normal,train,normal,1640,1410,1.163,2312400,L,586974,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0543-0001-0002.jpeg,IM-0543-0001-0002.jpeg,False
train_normal,train,normal,2344,1855,1.264,4348120,L,948018,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0629-0001-0001.jpeg,IM-0629-0001-0001.jpeg,False
train_normal,train,normal,1426,1128,1.264,1608528,L,394541,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0528-0001.jpeg,IM-0528-0001.jpeg,False
train_normal,train,normal,1550,1075,1.442,1666250,L,415220,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0234-0001.jpeg,IM-0234-0001.jpeg,False
train_normal,train,normal,1790,1654,1.082,2960660,L,778155,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0372-0001.jpeg,IM-0372-0001.jpeg,False
train_normal,train,normal,1284,893,1.438,1146612,L,322668,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0691-0001.jpeg,IM-0691-0001.jpeg,False
train_normal,train,normal,1800,1723,1.045,3101400,L,769140,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0658-0001.jpeg,IM-0658-0001.jpeg,False
train_normal,train,normal,1960,1648,1.189,3230080,L,868510,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0705-0001.jpeg,NORMAL2-IM-0705-0001.jpeg,False
train_normal,train,normal,2553,2305,1.108,5884665,L,2047216,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0828-0001.jpeg,NORMAL2-IM-0828-0001.jpeg,False
train_normal,train,normal,1924,1797,1.071,3457428,L,834733,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0533-0001.jpeg,NORMAL2-IM-0533-0001.jpeg,False
train_normal,train,normal,1902,1495,1.272,2843490,L,899911,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0643-0001.jpeg,NORMAL2-IM-0643-0001.jpeg,False
train_normal,train,normal,1512,1225,1.234,1852200,L,481032,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0475-0001.jpeg,NORMAL2-IM-0475-0001.jpeg,False
train_normal,train,normal,1524,1295,1.177,1973580,L,560646,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0657-0001.jpeg,NORMAL2-IM-0657-0001.jpeg,False
train_normal,train,normal,1530,1279,1.196,1956870,L,440021,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0685-0001.jpeg,IM-0685-0001.jpeg,False
train_normal,train,normal,1506,833,1.808,1254498,L,318976,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0199-0001.jpeg,IM-0199-0001.jpeg,False
train_normal,train,normal,1484,1399,1.061,2076116,L,542364,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/IM-0220-0001.jpeg,IM-0220-0001.jpeg,False
train_normal,train,normal,1464,1205,1.215,1764120,L,402248,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-1184-0001.jpeg,NORMAL2-IM-1184-0001.jpeg,False
train_normal,train,normal,1852,1442,1.284,2670584,L,813929,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0594-0001.jpeg,NORMAL2-IM-0594-0001.jpeg,False
train_normal,train,normal,1952,1967,0.992,3839584,L,1064201,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0846-0001.jpeg,NORMAL2-IM-0846-0001.jpeg,False
train_normal,train,normal,1554,1271,1.223,1975134,L,583272,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/NORMAL/NORMAL2-IM-0900-0001.jpeg,NORMAL2-IM-0900-0001.jpeg,False
